%time,field.data
5984098000000,TRAILING
5984115000000,TRAILING
5984149000000,TRAILING
5984149000000,TRAILING
5984149000000,TRAILING
5984166000000,TRAILING
5984166000000,TRAILING
5984166000000,TRAILING
5984200000000,TRAILING
5984200000000,TRAILING
5984200000000,TRAILING
5984234000000,TRAILING
5984234000000,TRAILING
5984251000000,TRAILING
5984251000000,TRAILING
5984268000000,TRAILING
5984302000000,TRAILING
5984319000000,TRAILING
5984336000000,TRAILING
5984336000000,TRAILING
5984353000000,TRAILING
5984370000000,TRAILING
5984370000000,TRAILING
5984404000000,TRAILING
5984404000000,TRAILING
5984404000000,TRAILING
5984438000000,TRAILING
5984438000000,TRAILING
5984455000000,TRAILING
5984455000000,TRAILING
5984472000000,TRAILING
5984489000000,TRAILING
5984506000000,TRAILING
5984506000000,TRAILING
5984540000000,TRAILING
5984540000000,TRAILING
5984548000000,TRAILING
5984565000000,TRAILING
5984582000000,TRAILING
5984582000000,TRAILING
5984616000000,TRAILING
5984616000000,TRAILING
5984616000000,TRAILING
5984650000000,TRAILING
5984650000000,TRAILING
5984667000000,TRAILING
5984667000000,TRAILING
5984667000000,TRAILING
5984701000000,TRAILING
5984735000000,TRAILING
5984735000000,TRAILING
5984735000000,TRAILING
5984735000000,TRAILING
5984752000000,TRAILING
5984769000000,TRAILING
5984769000000,TRAILING
5984786000000,TRAILING
5984837000000,TRAILING
5984837000000,TRAILING
5984837000000,TRAILING
5984849000000,TRAILING
5984866000000,TRAILING
5984866000000,TRAILING
5984866000000,TRAILING
5984900000000,TRAILING
5984900000000,TRAILING
5984900000000,TRAILING
5984951000000,TRAILING
5984951000000,TRAILING
5984968000000,TRAILING
5984968000000,TRAILING
5984985000000,TRAILING
5985002000000,TRAILING
5985019000000,TRAILING
5985019000000,TRAILING
5985036000000,TRAILING
5985058000000,TRAILING
5985058000000,TRAILING
5985076000000,TRAILING
5985093000000,TRAILING
5985093000000,TRAILING
5985127000000,TRAILING
5985127000000,TRAILING
5985144000000,TRAILING
5985144000000,TRAILING
5985161000000,TRAILING
5985195000000,TRAILING
5985195000000,TRAILING
5985229000000,TRAILING
