%time,field.header.seq,field.header.stamp,field.header.frame_id,field.need_vel_planner,field.state
5987284000000,207067,5987284000000,,0,GB_TRACK
5987301000000,207068,5987301000000,,0,GB_TRACK
5987335000000,207069,5987335000000,,0,GB_TRACK
5987335000000,207070,5987335000000,,0,GB_TRACK
5987335000000,207071,5987335000000,,0,GB_TRACK
5987352000000,207072,5987352000000,,0,GB_TRACK
5987369000000,207073,5987369000000,,0,GB_TRACK
5987369000000,207074,5987369000000,,0,GB_TRACK
5987386000000,207075,5987386000000,,0,GB_TRACK
5987403000000,207076,5987403000000,,0,GB_TRACK
5987420000000,207077,5987420000000,,0,GB_TRACK
5987420000000,207078,5987420000000,,0,GB_TRACK
5987437000000,207079,5987437000000,,0,GB_TRACK
5987454000000,207080,5987454000000,,0,GB_TRACK
5987454000000,207081,5987454000000,,0,GB_TRACK
5987488000000,207082,5987488000000,,0,GB_TRACK
5987488000000,207083,5987488000000,,0,GB_TRACK
5987522000000,207084,5987522000000,,0,GB_TRACK
5987539000000,207085,5987539000000,,0,GB_TRACK
5987539000000,207086,5987539000000,,0,GB_TRACK
5987539000000,207087,5987539000000,,0,GB_TRACK
5987556000000,207088,5987556000000,,0,GB_TRACK
5987556000000,207089,5987556000000,,0,GB_TRACK
5987573000000,207090,5987573000000,,0,GB_TRACK
5987607000000,207091,5987607000000,,0,GB_TRACK
5987624000000,207092,5987624000000,,0,GB_TRACK
5987624000000,207093,5987624000000,,0,GB_TRACK
5987624000000,207094,5987624000000,,0,GB_TRACK
5987641000000,207095,5987641000000,,0,TRAILING
5987661000000,207096,5987661000000,,0,TRAILING
5987661000000,207097,5987661000000,,0,TRAILING
5987678000000,207098,5987678000000,,0,TRAILING
5987712000000,207099,5987695000000,,0,TRAILING
5987712000000,207100,5987712000000,,0,TRAILING
5987712000000,207101,5987712000000,,0,TRAILING
5987729000000,207102,5987729000000,,0,TRAILING
5987729000000,207103,5987729000000,,0,TRAILING
5987729000000,207104,5987746000000,,0,TRAILING
5987765000000,207105,5987765000000,,0,TRAILING
5987799000000,207106,5987799000000,,0,TRAILING
5987799000000,207107,5987799000000,,0,TRAILING
5987816000000,207108,5987816000000,,0,TRAILING
5987833000000,207109,5987833000000,,0,TRAILING
5987850000000,207110,5987833000000,,0,TRAILING
5987850000000,207111,5987833000000,,0,TRAILING
5987850000000,207112,5987850000000,,0,TRAILING
5987867000000,207113,5987867000000,,0,TRAILING
5987867000000,207114,5987867000000,,0,TRAILING
5987901000000,207115,5987884000000,,0,TRAILING
5987901000000,207116,5987901000000,,0,TRAILING
5987918000000,207117,5987918000000,,0,TRAILING
5987935000000,207118,5987935000000,,0,TRAILING
5987952000000,207119,5987935000000,,0,TRAILING
5987952000000,207120,5987952000000,,0,TRAILING
5987969000000,207121,5987969000000,,0,TRAILING
5987969000000,207122,5987969000000,,0,TRAILING
5988003000000,207123,5987986000000,,0,TRAILING
5988003000000,207124,5988003000000,,0,TRAILING
5988037000000,207125,5988037000000,,0,TRAILING
5988037000000,207126,5988037000000,,0,TRAILING
5988054000000,207127,5988037000000,,0,TRAILING
5988054000000,207128,5988054000000,,0,TRAILING
5988054000000,207129,5988054000000,,0,TRAILING
5988072000000,207130,5988072000000,,0,TRAILING
5988089000000,207131,5988089000000,,0,TRAILING
5988140000000,207132,5988140000000,,0,TRAILING
5988140000000,207133,5988140000000,,0,TRAILING
5988191000000,207134,5988174000000,,0,TRAILING
5988191000000,207135,5988174000000,,0,TRAILING
5988191000000,207136,5988191000000,,0,TRAILING
5988191000000,207137,5988191000000,,0,TRAILING
5988208000000,207138,5988208000000,,0,TRAILING
5988208000000,207139,5988225000000,,0,TRAILING
5988259000000,207140,5988242000000,,0,TRAILING
5988259000000,207141,5988242000000,,0,TRAILING
5988259000000,207142,5988259000000,,0,TRAILING
5988276000000,207143,5988276000000,,0,TRAILING
5988293000000,207144,5988293000000,,0,TRAILING
5988344000000,207145,5988293000000,,0,TRAILING
5988344000000,207146,5988310000000,,0,TRAILING
5988344000000,207147,5988327000000,,0,TRAILING
5988344000000,207148,5988344000000,,0,TRAILING
5988344000000,207149,5988344000000,,0,TRAILING
5988355000000,207150,5988355000000,,0,TRAILING
5988374000000,207151,5988374000000,,0,TRAILING
5988391000000,207152,5988391000000,,0,TRAILING
5988391000000,207153,5988391000000,,0,TRAILING
5988408000000,207154,5988408000000,,0,TRAILING
5988425000000,207155,5988425000000,,0,TRAILING
5988442000000,207156,5988442000000,,0,TRAILING
5988442000000,207157,5988442000000,,0,TRAILING
5988459000000,207158,5988459000000,,0,TRAILING
5988476000000,207159,5988476000000,,0,TRAILING
5988493000000,207160,5988493000000,,0,TRAILING
5988493000000,207161,5988493000000,,0,TRAILING
5988527000000,207162,5988527000000,,0,TRAILING
5988527000000,207163,5988527000000,,0,TRAILING
5988544000000,207164,5988544000000,,0,TRAILING
5988544000000,207165,5988544000000,,0,TRAILING
5988567000000,207166,5988567000000,,0,TRAILING
5988567000000,207167,5988567000000,,0,TRAILING
5988584000000,207168,5988584000000,,0,TRAILING
5988601000000,207169,5988601000000,,0,TRAILING
5988618000000,207170,5988618000000,,0,TRAILING
5988652000000,207171,5988618000000,,0,TRAILING
5988652000000,207172,5988635000000,,0,TRAILING
5988652000000,207173,5988652000000,,0,TRAILING
5988669000000,207174,5988669000000,,0,TRAILING
5988669000000,207175,5988669000000,,0,TRAILING
5988720000000,207176,5988686000000,,0,TRAILING
5988720000000,207177,5988720000000,,0,TRAILING
5988720000000,207178,5988720000000,,0,TRAILING
5988737000000,207179,5988720000000,,0,TRAILING
5988737000000,207180,5988737000000,,0,TRAILING
5988754000000,207181,5988754000000,,0,TRAILING
5988754000000,207182,5988754000000,,0,TRAILING
5988788000000,207183,5988788000000,,0,TRAILING
5988788000000,207184,5988788000000,,0,TRAILING
5988822000000,207185,5988822000000,,0,TRAILING
5988822000000,207186,5988822000000,,0,TRAILING
5988839000000,207187,5988822000000,,0,TRAILING
5988839000000,207188,5988839000000,,0,TRAILING
5988856000000,207189,5988856000000,,0,TRAILING
5988856000000,207190,5988856000000,,0,TRAILING
5988873000000,207191,5988873000000,,0,TRAILING
5988907000000,207192,5988907000000,,0,TRAILING
5988907000000,207193,5988907000000,,0,TRAILING
5988941000000,207194,5988907000000,,0,TRAILING
5988941000000,207195,5988941000000,,0,TRAILING
5988941000000,207196,5988941000000,,0,TRAILING
5988941000000,207197,5988941000000,,0,TRAILING
5988958000000,207198,5988958000000,,0,TRAILING
5988992000000,207199,5988992000000,,0,TRAILING
5988992000000,207200,5988992000000,,0,TRAILING
5988992000000,207201,5988992000000,,0,TRAILING
5989009000000,207202,5989009000000,,0,TRAILING
5989026000000,207203,5989026000000,,0,TRAILING
5989043000000,207204,5989043000000,,0,TRAILING
5989043000000,207205,5989043000000,,0,TRAILING
5989060000000,207206,5989060000000,,0,TRAILING
5989077000000,207207,5989077000000,,0,TRAILING
5989094000000,207208,5989094000000,,0,TRAILING
5989094000000,207209,5989094000000,,0,TRAILING
5989145000000,207210,5989111000000,,0,TRAILING
5989145000000,207211,5989128000000,,0,TRAILING
5989145000000,207212,5989128000000,,0,TRAILING
5989145000000,207213,5989145000000,,0,TRAILING
5989169000000,207214,5989169000000,,0,TRAILING
5989169000000,207215,5989169000000,,0,TRAILING
5989220000000,207216,5989203000000,,0,TRAILING
5989220000000,207217,5989203000000,,0,TRAILING
5989220000000,207218,5989203000000,,0,TRAILING
5989220000000,207219,5989220000000,,0,TRAILING
5989237000000,207220,5989237000000,,0,TRAILING
5989254000000,207221,5989254000000,,0,TRAILING
5989271000000,207222,5989254000000,,0,TRAILING
5989271000000,207223,5989271000000,,0,TRAILING
5989288000000,207224,5989288000000,,0,TRAILING
5989305000000,207225,5989305000000,,0,TRAILING
5989339000000,207226,5989305000000,,0,TRAILING
5989339000000,207227,5989339000000,,0,TRAILING
5989339000000,207228,5989339000000,,0,TRAILING
5989352000000,207229,5989352000000,,0,TRAILING
5989386000000,207230,5989386000000,,0,TRAILING
5989437000000,207231,5989386000000,,0,TRAILING
5989437000000,207232,5989386000000,,0,TRAILING
5989437000000,207233,5989403000000,,0,TRAILING
5989437000000,207234,5989403000000,,0,TRAILING
5989437000000,207235,5989437000000,,0,TRAILING
5989437000000,207236,5989437000000,,0,TRAILING
5989454000000,207237,5989454000000,,0,TRAILING
5989454000000,207238,5989454000000,,0,TRAILING
5989473000000,207239,5989473000000,,0,TRAILING
5989524000000,207240,5989524000000,,0,TRAILING
5989524000000,207241,5989524000000,,0,TRAILING
5989558000000,207242,5989541000000,,0,TRAILING
5989558000000,207243,5989558000000,,0,TRAILING
5989577000000,207244,5989577000000,,0,TRAILING
5989577000000,207245,5989577000000,,0,TRAILING
5989594000000,207246,5989594000000,,0,TRAILING
5989594000000,207247,5989611000000,,0,TRAILING
5989628000000,207248,5989628000000,,0,TRAILING
5989645000000,207249,5989645000000,,0,TRAILING
5989645000000,207250,5989645000000,,0,TRAILING
5989662000000,207251,5989662000000,,0,TRAILING
5989662000000,207252,5989662000000,,0,TRAILING
5989679000000,207253,5989679000000,,0,TRAILING
5989696000000,207254,5989696000000,,0,TRAILING
5989713000000,207255,5989713000000,,0,TRAILING
5989713000000,207256,5989713000000,,0,TRAILING
5989730000000,207257,5989730000000,,0,TRAILING
5989747000000,207258,5989747000000,,0,TRAILING
5989781000000,207259,5989764000000,,0,TRAILING
5989781000000,207260,5989764000000,,0,TRAILING
5989781000000,207261,5989781000000,,0,TRAILING
5989798000000,207262,5989798000000,,0,TRAILING
5989832000000,207263,5989815000000,,0,TRAILING
5989866000000,207264,5989849000000,,0,TRAILING
5989866000000,207265,5989866000000,,0,TRAILING
5989883000000,207266,5989883000000,,0,TRAILING
5989900000000,207267,5989900000000,,0,TRAILING
5989917000000,207268,5989917000000,,0,TRAILING
5989917000000,207269,5989917000000,,0,TRAILING
5989951000000,207270,5989951000000,,0,TRAILING
5989951000000,207271,5989951000000,,0,TRAILING
5989968000000,207272,5989968000000,,0,TRAILING
5989968000000,207273,5989968000000,,0,TRAILING
5990002000000,207275,5990002000000,,0,OVERTAKE
5990036000000,207276,5990019000000,,0,OVERTAKE
5990036000000,207277,5990036000000,,0,OVERTAKE
5990053000000,207278,5990036000000,,0,OVERTAKE
5990053000000,207279,5990053000000,,0,OVERTAKE
5990076000000,207280,5990076000000,,0,OVERTAKE
5990076000000,207281,5990076000000,,0,OVERTAKE
5990093000000,207282,5990093000000,,0,OVERTAKE
5990093000000,207283,5990093000000,,0,OVERTAKE
5990127000000,207284,5990127000000,,0,OVERTAKE
5990127000000,207285,5990127000000,,0,OVERTAKE
5990144000000,207286,5990144000000,,0,OVERTAKE
5990144000000,207287,5990144000000,,0,OVERTAKE
5990161000000,207288,5990161000000,,0,OVERTAKE
5990178000000,207289,5990178000000,,0,OVERTAKE
5990212000000,207291,5990195000000,,0,OVERTAKE
5990229000000,207292,5990229000000,,0,OVERTAKE
5990263000000,207293,5990229000000,,0,OVERTAKE
5990263000000,207294,5990229000000,,0,OVERTAKE
5990263000000,207295,5990246000000,,0,OVERTAKE
5990263000000,207296,5990263000000,,0,OVERTAKE
5990263000000,207298,5990280000000,,0,OVERTAKE
5990297000000,207299,5990297000000,,0,OVERTAKE
5990314000000,207300,5990314000000,,0,TRAILING
5990348000000,207301,5990331000000,,0,TRAILING
5990348000000,207302,5990348000000,,0,TRAILING
5990348000000,207303,5990348000000,,0,TRAILING
5990365000000,207304,5990365000000,,0,TRAILING
5990399000000,207305,5990399000000,,0,TRAILING
5990433000000,207306,5990399000000,,0,TRAILING
5990433000000,207307,5990399000000,,0,TRAILING
5990433000000,207308,5990416000000,,0,TRAILING
5990433000000,207309,5990416000000,,0,TRAILING
5990433000000,207310,5990433000000,,0,TRAILING
5990450000000,207311,5990450000000,,0,TRAILING
5990467000000,207312,5990467000000,,0,TRAILING
5990467000000,207313,5990467000000,,0,TRAILING
5990518000000,207314,5990484000000,,0,TRAILING
5990518000000,207315,5990518000000,,0,TRAILING
5990518000000,207316,5990518000000,,0,TRAILING
5990518000000,207317,5990518000000,,0,TRAILING
5990535000000,207318,5990535000000,,0,TRAILING
5990552000000,207319,5990552000000,,0,TRAILING
5990586000000,207320,5990569000000,,0,TRAILING
5990586000000,207321,5990569000000,,0,TRAILING
5990586000000,207322,5990603000000,,0,TRAILING
5990586000000,207323,5990603000000,,0,TRAILING
5990637000000,207324,5990637000000,,0,TRAILING
5990637000000,207325,5990637000000,,0,TRAILING
5990637000000,207326,5990637000000,,0,TRAILING
5990658000000,207327,5990658000000,,0,TRAILING
5990658000000,207328,5990658000000,,0,TRAILING
5990678000000,207329,5990678000000,,0,TRAILING
5990695000000,207330,5990695000000,,0,TRAILING
5990729000000,207331,5990695000000,,0,TRAILING
5990729000000,207332,5990729000000,,0,TRAILING
5990729000000,207333,5990729000000,,0,TRAILING
5990746000000,207334,5990729000000,,0,TRAILING
5990746000000,207335,5990746000000,,0,TRAILING
5990763000000,207336,5990763000000,,0,TRAILING
5990797000000,207337,5990797000000,,0,TRAILING
5990797000000,207338,5990797000000,,0,TRAILING
5990797000000,207339,5990797000000,,0,TRAILING
5990814000000,207340,5990814000000,,0,TRAILING
5990814000000,207341,5990831000000,,0,TRAILING
5990831000000,207342,5990831000000,,0,TRAILING
5990848000000,207343,5990848000000,,0,TRAILING
5990865000000,207344,5990865000000,,0,TRAILING
5990899000000,207345,5990899000000,,0,TRAILING
5990899000000,207346,5990899000000,,0,TRAILING
5990899000000,207347,5990899000000,,0,TRAILING
5990916000000,207348,5990916000000,,0,TRAILING
5990916000000,207349,5990916000000,,0,TRAILING
5990950000000,207350,5990950000000,,0,TRAILING
5990950000000,207351,5990950000000,,0,TRAILING
5990967000000,207352,5990967000000,,0,OVERTAKE
5990967000000,207353,5990967000000,,0,TRAILING
5990984000000,207354,5990984000000,,0,TRAILING
5991001000000,207355,5991001000000,,0,TRAILING
5991035000000,207356,5991035000000,,0,TRAILING
5991052000000,207357,5991035000000,,0,TRAILING
5991052000000,207358,5991035000000,,0,TRAILING
5991052000000,207359,5991052000000,,0,TRAILING
5991069000000,207360,5991069000000,,0,TRAILING
5991069000000,207361,5991069000000,,0,TRAILING
5991120000000,207362,5991086000000,,0,TRAILING
5991120000000,207363,5991103000000,,0,TRAILING
5991120000000,207364,5991120000000,,0,TRAILING
5991120000000,207365,5991120000000,,0,TRAILING
5991154000000,207366,5991154000000,,0,TRAILING
5991154000000,207367,5991154000000,,0,TRAILING
5991154000000,207368,5991154000000,,0,TRAILING
5991171000000,207369,5991171000000,,0,TRAILING
5991188000000,207370,5991188000000,,0,TRAILING
5991222000000,207371,5991205000000,,0,TRAILING
5991222000000,207372,5991205000000,,0,TRAILING
5991222000000,207373,5991222000000,,0,TRAILING
5991239000000,207374,5991239000000,,0,TRAILING
5991256000000,207375,5991256000000,,0,TRAILING
5991307000000,207376,5991256000000,,0,TRAILING
5991307000000,207377,5991273000000,,0,TRAILING
5991307000000,207378,5991290000000,,0,TRAILING
5991307000000,207379,5991307000000,,0,TRAILING
5991307000000,207380,5991307000000,,0,TRAILING
5991324000000,207381,5991324000000,,0,TRAILING
5991324000000,207382,5991341000000,,0,TRAILING
5991324000000,207383,5991341000000,,0,TRAILING
5991341000000,207384,5991358000000,,0,TRAILING
5991375000000,207385,5991375000000,,0,TRAILING
5991443000000,207386,5991409000000,,0,TRAILING
5991443000000,207387,5991426000000,,0,TRAILING
5991443000000,207388,5991426000000,,0,TRAILING
5991443000000,207389,5991426000000,,0,TRAILING
5991443000000,207390,5991443000000,,0,TRAILING
5991443000000,207391,5991443000000,,0,TRAILING
5991460000000,207392,5991460000000,,0,TRAILING
5991494000000,207393,5991494000000,,0,TRAILING
5991494000000,207394,5991494000000,,0,TRAILING
5991494000000,207395,5991494000000,,0,TRAILING
5991511000000,207396,5991511000000,,0,TRAILING
5991528000000,207397,5991528000000,,0,TRAILING
5991545000000,207398,5991545000000,,0,TRAILING
5991545000000,207399,5991545000000,,0,TRAILING
5991562000000,207400,5991562000000,,0,TRAILING
5991579000000,207401,5991579000000,,0,TRAILING
5991579000000,207402,5991579000000,,0,TRAILING
5991613000000,207403,5991613000000,,0,TRAILING
5991613000000,207404,5991613000000,,0,TRAILING
5991630000000,207405,5991630000000,,0,TRAILING
5991630000000,207406,5991630000000,,0,TRAILING
5991647000000,207407,5991647000000,,0,TRAILING
5991647000000,207408,5991664000000,,0,TRAILING
5991664000000,207409,5991698000000,,0,TRAILING
5991664000000,207410,5991715000000,,0,TRAILING
5991749000000,207411,5991715000000,,0,TRAILING
5991749000000,207412,5991715000000,,0,TRAILING
5991749000000,207413,5991732000000,,0,TRAILING
5991749000000,207414,5991732000000,,0,TRAILING
5991749000000,207415,5991749000000,,0,TRAILING
5991768000000,207416,5991768000000,,0,TRAILING
5991768000000,207417,5991768000000,,0,TRAILING
5991785000000,207418,5991785000000,,0,TRAILING
5991819000000,207419,5991819000000,,0,TRAILING
5991836000000,207420,5991819000000,,0,TRAILING
5991836000000,207421,5991819000000,,0,TRAILING
5991836000000,207422,5991836000000,,0,TRAILING
5991857000000,207423,5991857000000,,0,TRAILING
5991857000000,207424,5991857000000,,0,TRAILING
5991891000000,207425,5991874000000,,0,TRAILING
5991891000000,207426,5991891000000,,0,TRAILING
5991908000000,207427,5991908000000,,0,TRAILING
5991942000000,207428,5991942000000,,0,TRAILING
5991942000000,207429,5991942000000,,0,TRAILING
5991956000000,207430,5991959000000,,0,TRAILING
5991990000000,207431,5991976000000,,0,TRAILING
5991990000000,207432,5991993000000,,0,TRAILING
5991990000000,207433,5991993000000,,0,TRAILING
5992007000000,207434,5992010000000,,0,TRAILING
5992024000000,207435,5992027000000,,0,TRAILING
5992041000000,207436,5992044000000,,0,TRAILING
5992041000000,207437,5992044000000,,0,TRAILING
5992058000000,207438,5992062000000,,0,TRAILING
5992077000000,207439,5992080000000,,0,TRAILING
5992077000000,207440,5992080000000,,0,TRAILING
5992111000000,207441,5992114000000,,0,TRAILING
5992111000000,207442,5992114000000,,0,TRAILING
5992111000000,207443,5992131000000,,0,TRAILING
5992128000000,207444,5992131000000,,0,TRAILING
5992145000000,207445,5992148000000,,0,TRAILING
5992162000000,207446,5992165000000,,0,TRAILING
5992213000000,207447,5992216000000,,0,TRAILING
5992213000000,207448,5992233000000,,0,TRAILING
5992247000000,207449,5992233000000,,0,TRAILING
5992247000000,207450,5992250000000,,0,TRAILING
5992264000000,207451,5992267000000,,0,TRAILING
5992264000000,207452,5992284000000,,0,TRAILING
5992315000000,207453,5992284000000,,0,TRAILING
5992315000000,207454,5992318000000,,0,TRAILING
5992315000000,207455,5992318000000,,0,TRAILING
5992315000000,207456,5992318000000,,0,TRAILING
5992349000000,207457,5992352000000,,0,TRAILING
5992349000000,207458,5992352000000,,0,TRAILING
5992366000000,207459,5992369000000,,0,TRAILING
5992366000000,207460,5992369000000,,0,TRAILING
5992366000000,207461,5992386000000,,0,TRAILING
5992400000000,207462,5992403000000,,0,TRAILING
5992434000000,207463,5992420000000,,0,TRAILING
5992434000000,207464,5992437000000,,0,TRAILING
5992434000000,207465,5992437000000,,0,TRAILING
5992451000000,207466,5992454000000,,0,TRAILING
5992451000000,207467,5992454000000,,0,TRAILING
5992502000000,207468,5992471000000,,0,TRAILING
5992502000000,207469,5992505000000,,0,TRAILING
5992502000000,207470,5992505000000,,0,TRAILING
5992502000000,207471,5992505000000,,0,TRAILING
5992536000000,207472,5992522000000,,0,TRAILING
5992536000000,207473,5992539000000,,0,TRAILING
5992549000000,207474,5992558000000,,0,TRAILING
5992549000000,207475,5992558000000,,0,TRAILING
5992585000000,207476,5992592000000,,0,TRAILING
5992585000000,207477,5992592000000,,0,TRAILING
5992585000000,207478,5992592000000,,0,TRAILING
5992619000000,207479,5992626000000,,0,TRAILING
5992619000000,207480,5992626000000,,0,TRAILING
5992636000000,207481,5992643000000,,0,TRAILING
5992636000000,207482,5992643000000,,0,TRAILING
5992670000000,207483,5992660000000,,0,TRAILING
5992687000000,207484,5992694000000,,0,TRAILING
5992687000000,207485,5992694000000,,0,TRAILING
5992687000000,207486,5992694000000,,0,TRAILING
5992704000000,207487,5992711000000,,0,TRAILING
5992738000000,207488,5992745000000,,0,TRAILING
5992738000000,207489,5992745000000,,0,TRAILING
5992738000000,207490,5992745000000,,0,TRAILING
5992755000000,207491,5992759000000,,0,TRAILING
5992772000000,207492,5992776000000,,0,TRAILING
5992789000000,207493,5992793000000,,0,TRAILING
5992806000000,207494,5992810000000,,0,TRAILING
5992806000000,207495,5992810000000,,0,TRAILING
5992823000000,207496,5992827000000,,0,TRAILING
5992840000000,207497,5992844000000,,0,TRAILING
5992840000000,207498,5992844000000,,0,TRAILING
5992857000000,207499,5992861000000,,0,TRAILING
5992891000000,207500,5992895000000,,0,TRAILING
5992908000000,207501,5992912000000,,0,TRAILING
5992925000000,207502,5992912000000,,0,TRAILING
5992925000000,207503,5992912000000,,0,TRAILING
5992942000000,207504,5992946000000,,0,TRAILING
5992942000000,207505,5992946000000,,0,TRAILING
5992942000000,207506,5992946000000,,0,TRAILING
5992959000000,207507,5992963000000,,0,TRAILING
5992993000000,207508,5992997000000,,0,TRAILING
5993010000000,207509,5992997000000,,0,TRAILING
5993010000000,207510,5993031000000,,0,TRAILING
5993062000000,207511,5993048000000,,0,TRAILING
5993062000000,207512,5993066000000,,0,TRAILING
5993096000000,207513,5993100000000,,0,TRAILING
5993096000000,207514,5993100000000,,0,TRAILING
5993096000000,207515,5993100000000,,0,TRAILING
5993130000000,207516,5993134000000,,0,TRAILING
5993130000000,207517,5993134000000,,0,TRAILING
5993130000000,207518,5993134000000,,0,TRAILING
5993147000000,207519,5993151000000,,0,TRAILING
5993164000000,207520,5993168000000,,0,TRAILING
5993198000000,207521,5993185000000,,0,TRAILING
5993232000000,207522,5993185000000,,0,TRAILING
5993232000000,207523,5993219000000,,0,TRAILING
5993232000000,207524,5993219000000,,0,TRAILING
5993232000000,207525,5993236000000,,0,TRAILING
5993249000000,207526,5993236000000,,0,TRAILING
5993249000000,207527,5993253000000,,0,TRAILING
5993249000000,207528,5993270000000,,0,TRAILING
5993283000000,207529,5993287000000,,0,TRAILING
5993334000000,207530,5993287000000,,0,TRAILING
5993334000000,207531,5993304000000,,0,TRAILING
5993334000000,207532,5993338000000,,0,TRAILING
5993334000000,207533,5993338000000,,0,TRAILING
5993334000000,207534,5993338000000,,0,TRAILING
5993368000000,207535,5993355000000,,0,TRAILING
5993385000000,207536,5993372000000,,0,TRAILING
5993385000000,207537,5993372000000,,0,TRAILING
5993436000000,207538,5993389000000,,0,TRAILING
5993436000000,207539,5993423000000,,0,TRAILING
5993436000000,207540,5993440000000,,0,TRAILING
5993453000000,207541,5993457000000,,0,TRAILING
5993468000000,207542,5993474000000,,0,TRAILING
5993485000000,207543,5993491000000,,0,TRAILING
5993485000000,207544,5993491000000,,0,TRAILING
5993536000000,207545,5993508000000,,0,TRAILING
5993536000000,207546,5993525000000,,0,TRAILING
5993536000000,207547,5993542000000,,0,TRAILING
5993536000000,207548,5993542000000,,0,TRAILING
5993573000000,207549,5993562000000,,0,TRAILING
5993607000000,207550,5993596000000,,0,TRAILING
5993607000000,207551,5993596000000,,0,TRAILING
5993607000000,207552,5993596000000,,0,TRAILING
5993607000000,207553,5993630000000,,0,TRAILING
5993624000000,207554,5993630000000,,0,TRAILING
5993624000000,207555,5993630000000,,0,TRAILING
5993641000000,207556,5993647000000,,0,TRAILING
5993658000000,207557,5993664000000,,0,TRAILING
5993675000000,207558,5993681000000,,0,TRAILING
5993675000000,207559,5993681000000,,0,TRAILING
5993709000000,207560,5993698000000,,0,TRAILING
5993726000000,207561,5993715000000,,0,TRAILING
5993743000000,207562,5993749000000,,0,TRAILING
5993743000000,207563,5993749000000,,0,TRAILING
5993777000000,207564,5993749000000,,0,TRAILING
5993777000000,207565,5993766000000,,0,TRAILING
5993777000000,207566,5993766000000,,0,TRAILING
5993794000000,207567,5993783000000,,0,TRAILING
5993794000000,207568,5993800000000,,0,TRAILING
5993811000000,207569,5993817000000,,0,TRAILING
5993845000000,207570,5993817000000,,0,TRAILING
5993845000000,207571,5993834000000,,0,TRAILING
5993845000000,207572,5993851000000,,0,TRAILING
5993863000000,207573,5993869000000,,0,TRAILING
5993863000000,207574,5993886000000,,0,TRAILING
5993897000000,207575,5993886000000,,0,TRAILING
5993931000000,207576,5993903000000,,0,TRAILING
5993931000000,207577,5993903000000,,0,TRAILING
5993931000000,207578,5993920000000,,0,TRAILING
5993931000000,207579,5993937000000,,0,OVERTAKE
5993948000000,207580,5993955000000,,0,OVERTAKE
5993966000000,207581,5993955000000,,0,OVERTAKE
5994000000000,207582,5993989000000,,0,OVERTAKE
5994000000000,207583,5994006000000,,0,OVERTAKE
5994034000000,207584,5994023000000,,0,OVERTAKE
5994034000000,207585,5994040000000,,0,OVERTAKE
5994051000000,207586,5994057000000,,0,OVERTAKE
5994051000000,207587,5994057000000,,0,OVERTAKE
5994085000000,207588,5994074000000,,0,OVERTAKE
5994085000000,207589,5994091000000,,0,OVERTAKE
5994136000000,207590,5994125000000,,0,OVERTAKE
5994136000000,207591,5994125000000,,0,OVERTAKE
5994136000000,207592,5994125000000,,0,OVERTAKE
5994136000000,207593,5994159000000,,0,OVERTAKE
5994136000000,207594,5994159000000,,0,OVERTAKE
5994153000000,207595,5994159000000,,0,OVERTAKE
5994170000000,207596,5994176000000,,0,OVERTAKE
5994204000000,207597,5994210000000,,0,OVERTAKE
5994204000000,207598,5994210000000,,0,OVERTAKE
5994221000000,207599,5994210000000,,0,OVERTAKE
5994238000000,207600,5994227000000,,0,OVERTAKE
5994238000000,207601,5994244000000,,0,OVERTAKE
5994238000000,207602,5994244000000,,0,OVERTAKE
5994255000000,207603,5994261000000,,0,OVERTAKE
5994255000000,207604,5994278000000,,0,OVERTAKE
5994289000000,207605,5994295000000,,0,OVERTAKE
5994340000000,207606,5994295000000,,0,OVERTAKE
5994340000000,207607,5994312000000,,0,OVERTAKE
5994340000000,207608,5994329000000,,0,OVERTAKE
5994340000000,207609,5994346000000,,0,OVERTAKE
5994340000000,207610,5994346000000,,0,OVERTAKE
5994348000000,207611,5994356000000,,0,OVERTAKE
5994365000000,207612,5994373000000,,0,OVERTAKE
5994365000000,207613,5994390000000,,0,OVERTAKE
5994416000000,207614,5994407000000,,0,OVERTAKE
5994416000000,207615,5994424000000,,0,OVERTAKE
5994450000000,207616,5994424000000,,0,OVERTAKE
5994450000000,207617,5994441000000,,0,OVERTAKE
5994467000000,207618,5994458000000,,0,OVERTAKE
5994467000000,207619,5994458000000,,0,OVERTAKE
5994501000000,207621,5994492000000,,0,OVERTAKE
5994501000000,207622,5994509000000,,0,OVERTAKE
5994501000000,207623,5994509000000,,0,OVERTAKE
5994535000000,207624,5994526000000,,0,OVERTAKE
5994535000000,207625,5994543000000,,0,OVERTAKE
5994552000000,207627,5994560000000,,0,OVERTAKE
5994569000000,207628,5994577000000,,0,OVERTAKE
5994603000000,207629,5994594000000,,0,OVERTAKE
5994603000000,207630,5994594000000,,0,OVERTAKE
5994620000000,207631,5994611000000,,0,OVERTAKE
5994637000000,207632,5994628000000,,0,OVERTAKE
5994654000000,207633,5994645000000,,0,OVERTAKE
5994688000000,207634,5994645000000,,0,OVERTAKE
5994688000000,207636,5994679000000,,0,OVERTAKE
5994688000000,207637,5994696000000,,0,OVERTAKE
5994688000000,207638,5994696000000,,0,OVERTAKE
5994705000000,207639,5994713000000,,0,OVERTAKE
5994739000000,207640,5994730000000,,0,OVERTAKE
5994739000000,207642,5994747000000,,0,OVERTAKE
5994756000000,207643,5994768000000,,0,OVERTAKE
5994777000000,207644,5994785000000,,0,OVERTAKE
5994777000000,207645,5994785000000,,0,OVERTAKE
