%time,field.data
5997094000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 37}
5997128000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 39}
5997128000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 39}
5997145000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 40}
5997145000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 40}
5997162000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 39}
5997162000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 41}
5997179000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 41}
5997213000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 41}
5997213000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 41}
5997213000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 41}
5997247000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 43}
5997267000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 42}
5997267000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 42}
5997267000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 45}
5997267000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 45}
5997267000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 45}
5997301000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 45}
5997335000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 45}
5997335000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 45}
5997335000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 45}
5997369000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 45}
5997386000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 45}
5997403000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 45}
5997403000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 45}
5997420000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 45}
5997420000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 44}
5997437000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 48}
5997437000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 48}
5997454000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 48}
5997488000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 49}
5997488000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 49}
5997488000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 49}
5997505000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 49}
5997522000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 50}
5997539000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 50}
5997539000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 49}
5997556000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 49}
5997607000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 51}
5997607000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 51}
5997607000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 51}
5997607000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 51}
5997624000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 52}
5997641000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 52}
5997658000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 51}
5997692000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 52}
5997692000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 52}
5997726000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 53}
5997726000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 52}
5997743000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 54}
5997743000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 54}
5997760000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 55}
5997777000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 54}
5997794000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 54}
5997794000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 54}
5997811000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 56}
5997828000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 56}
5997845000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 56}
5997845000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 57}
5997862000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 17.0, "rc_age_ms": 17.0, "n_wpnts": 57}
5997896000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 34.0, "rc_age_ms": 34.0, "n_wpnts": 56}
5997930000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 56}
5997947000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 51.0, "rc_age_ms": 51.0, "n_wpnts": 57}
5997947000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 57}
5997947000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 68.0, "rc_age_ms": 68.0, "n_wpnts": 57}
5997964000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 23.0, "rc_age_ms": 23.0, "n_wpnts": 61}
5997964000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 23.0, "rc_age_ms": 23.0, "n_wpnts": 61}
5997981000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 61}
5998015000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 57.0, "rc_age_ms": 57.0, "n_wpnts": 61}
5998015000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 74.0, "rc_age_ms": 74.0, "n_wpnts": 60}
5998015000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 74.0, "rc_age_ms": 74.0, "n_wpnts": 60}
5998032000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 61}
5998071000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 60}
5998071000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 60}
5998071000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 59}
5998122000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 23.0, "rc_age_ms": 23.0, "n_wpnts": 63}
5998122000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 23.0, "rc_age_ms": 23.0, "n_wpnts": 63}
5998139000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 63}
5998156000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 6.0, "rc_age_ms": 6.0, "n_wpnts": 65}
5998156000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 6.0, "rc_age_ms": 6.0, "n_wpnts": 65}
5998156000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 23.0, "rc_age_ms": 23.0, "n_wpnts": 65}
5998190000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 64}
5998190000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 64}
5998207000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 57.0, "rc_age_ms": 57.0, "n_wpnts": 64}
5998241000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 66}
5998258000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 6.0, "rc_age_ms": 6.0, "n_wpnts": 66}
5998275000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 23.0, "rc_age_ms": 23.0, "n_wpnts": 66}
5998292000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 6.0, "rc_age_ms": 6.0, "n_wpnts": 68}
5998292000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 6.0, "rc_age_ms": 6.0, "n_wpnts": 68}
5998309000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 23.0, "rc_age_ms": 23.0, "n_wpnts": 67}
5998326000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 40.0, "rc_age_ms": 40.0, "n_wpnts": 67}
5998343000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 57.0, "rc_age_ms": 57.0, "n_wpnts": 67}
5998360000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 23.0, "rc_age_ms": 23.0, "n_wpnts": 69}
5998377000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 70}
5998411000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 72}
5998411000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 72}
5998411000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 71}
5998428000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 59.0, "rc_age_ms": 59.0, "n_wpnts": 71}
5998428000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 59.0, "rc_age_ms": 59.0, "n_wpnts": 71}
5998445000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 8.0, "rc_age_ms": 8.0, "n_wpnts": 72}
5998462000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 72}
5998496000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 71}
5998547000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 59.0, "rc_age_ms": 59.0, "n_wpnts": 70}
5998547000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 72}
5998547000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 72}
5998547000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 71}
5998564000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 73}
5998564000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 73}
5998598000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 73}
5998615000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 73}
5998615000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 73}
5998649000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 59.0, "rc_age_ms": 59.0, "n_wpnts": 73}
5998662000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 9.0, "rc_age_ms": 9.0, "n_wpnts": 73}
5998662000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 9.0, "rc_age_ms": 9.0, "n_wpnts": 73}
5998680000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 43.0, "rc_age_ms": 43.0, "n_wpnts": 73}
5998714000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 60.0, "rc_age_ms": 60.0, "n_wpnts": 72}
5998714000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 60.0, "rc_age_ms": 60.0, "n_wpnts": 72}
5998731000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 77.0, "rc_age_ms": 77.0, "n_wpnts": 71}
5998748000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 59.0, "rc_age_ms": 59.0, "n_wpnts": 72}
5998765000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 73}
5998765000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 73}
5998782000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 73}
5998799000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 72}
5998833000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 76.0, "rc_age_ms": 76.0, "n_wpnts": 72}
5998833000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 76.0, "rc_age_ms": 76.0, "n_wpnts": 72}
5998833000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 72}
5998850000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 74}
5998850000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 74}
5998867000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 73}
5998884000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 25.0, "rc_age_ms": 25.0, "n_wpnts": 74}
5998901000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 73}
5998935000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 74}
5998935000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 42.0, "rc_age_ms": 42.0, "n_wpnts": 73}
5998959000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 74}
5998959000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 32.0, "rc_age_ms": 32.0, "n_wpnts": 73}
5998993000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 66.0, "rc_age_ms": 66.0, "n_wpnts": 73}
5998993000000,{"sm_state": "OVERTAKE", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 66.0, "rc_age_ms": 66.0, "n_wpnts": 73}
